Gene	SRR11734906Aligned.out_markdup.bam	SRR11734907Aligned.out_markdup.bam	SRR11734908Aligned.out_markdup.bam	Average
LEMA_P035920.1	1288.0088730910682	774.9057797915508	1053.1479715378555	1038.6875414734916
LEMA_P035930.1	516.8007258726784	576.0866312435609	672.3365497560364	588.4079689574253
LEMA_P035940.1	1.1408404544650737	3.2593303040654082	6.454430877657949	3.6182005453961437
LEMA_P035950.1	772.348987672855	1835.0029611888249	955.2557698933765	1187.5359062516854
LEMA_P035960.1	253.26658089124638	565.4938077553484	334.5546671586037	384.4383519350661
LEMA_P035970.1	2164.174342120245	778.9799426716326	1682.4549821095056	1541.8697556337945
LEMA_P035980.1	245.28069770999085	299.85838797401755	236.66246551412482	260.6005170660444
LEMA_P035990.1	1408.937961264366	1952.3388521351794	1961.0712483284071	1774.1160205759843
LEMA_P036000.1	9.12672363572059	5.7038280321144645	7.530169357267608	7.453573675034221
LEMA_P036010.1	1332.5016508152062	1220.6191988724954	1035.936155864101	1196.3523351839342
LEMA_P036020.1	163.14018498850555	198.00431597197354	205.46604960544474	188.8701835219746
LEMA_P036030.1	5341.415007805475	4296.612173334224	6813.727529847575	5483.918236995759
LEMA_uP036040.1	9.12672363572059	17.111484096343393	4.302953918438633	10.180387216834205
LEMA_P036050.1	2301.075196656054	196.37465081994085	3217.5337925124877	1904.9945466628276
LEMA_P036060.1	652.5607399540222	604.6057714041332	529.2633319679519	595.4766144420357
LEMA_P036070.1	1868.6966644137908	990.0215798598678	1236.0235130714973	1364.9139191150518
LEMA_P036080.1	12.54924499911581	7.333493184147168	7.530169357267608	9.13763584684353
LEMA_P036090.1	1230.9668503678145	1033.2077063887343	1069.2840487320004	1111.152868496183
LEMA_P036100.1	2322.75116529089	1225.5081943285934	1076.814218089268	1541.691192569584
LEMA_P036110.1	1678.1763085181235	2156.861828715284	1454.398424432258	1763.145520555222
LEMA_P036120.1	487.1388740565865	1209.2115428082664	481.93083886512693	726.0937519099933
LEMA_P036130.1	1.1408404544650737	0.8148325760163521	1.0757384796096583	1.0104705033636947
LEMA_P036140.1	1295.9947562723237	669.7923774854414	1046.6935406601974	1004.1602248059875
LEMA_uP036150.1	132.33749271794855	74.14976441748803	116.1797557978431	107.5556709777599
LEMA_P036160.1	1597.1766362511032	966.3914351553935	1290.88617553159	1284.8180823126957
LEMA_P036170.1	0.0	0.8148325760163521	0.0	0.2716108586721174
LEMA_P036180.1	6.845042726790442	26.889475008539616	4.302953918438633	12.679157217922898
LEMA_P036190.1	3.422521363395221	4.888995456098113	0.0	2.770505606497778
LEMA_P036200.1	327.42121043147614	412.3052834642741	393.72028353713495	377.8155924776284
LEMA_P036210.1	505.39232132802766	415.56461376833954	381.8871602614287	434.28136511926533
LEMA_P036220.1	3144.1562925057433	2892.6556448580495	2489.2588418167493	2842.0235930601807
LEMA_P036230.1	14.830925908045959	7.333493184147168	6.454430877657949	9.539616656617026
LEMA_P036240.1	28.521011361626844	4.074162880081761	21.514769592193165	18.036647944633923
LEMA_P036250.1	1564.0922630716161	1740.482382370928	1570.578180230101	1625.0509418908816
LEMA_P036260.1	446.06861769584384	55.40861516911194	304.43398972953327	268.637074198163
LEMA_P036270.1	433.519372696728	19.55598182439245	313.03989756641056	255.37175069584364
LEMA_uP036280.1	29.661851816091918	6.5186606081308165	13.984600234925558	16.7217042197161
LEMA_P036290.1	233.87229316534012	100.2244068500113	192.55718785012883	175.55129595516007
LEMA_P036300.1	331.98457224933645	414.7497811923232	381.8871602614287	376.20717123436276
LEMA_P036310.1	735.8420931299726	922.3904760505105	750.8654587675414	803.0326759826748
LEMA_P036320.1	238.4356549832004	687.7186941578011	200.08735720739645	375.41390211613265
LEMA_P036330.1	1507.0502403483624	866.1670283053822	1033.7846789048815	1135.6673158528754
LEMA_P036340.1	3498.957673844381	3080.881969917827	2832.4194168122303	3137.419686858146
LEMA_P036350.1	2808.7491988930115	1782.8536763237782	1864.2547851635377	2151.952553460109
LEMA_P036360.1	3723.7032433740005	255.85742886913454	2289.171484609353	2089.577385617496
LEMA_P036370.1	1955.4005389531364	1566.1082111034286	1680.3035051502861	1733.9374184022836
LEMA_P036380.1	1541.2754539823147	947.6502859070174	1104.7834185591191	1197.9030528161504
LEMA_P036390.1	2149.343416212199	325.9330304065408	2580.69661258357	1685.3243530674365
LEMA_P036400.1	353.66054088417286	587.4942873077898	378.6599448225997	439.93825767152083
LEMA_P036410.1	54.76034181432354	113.26172806627294	75.30169357267609	81.10792115109085
LEMA_P036420.1	62.746224995579055	276.2282432695433	60.241354858140866	133.07194104108774
LEMA_P036430.1	224.74556952961953	584.2349570037244	423.8409609662054	410.9404958331831
LEMA_uP036440.1	3.422521363395221	17.111484096343393	5.378692398048291	8.637565952595635
LEMA_P036450.1	159.71766362511033	224.0789584044968	154.9063410637908	179.56765436446597
LEMA_P036460.1	1037.023973108752	1574.2565368635921	783.1376131558312	1131.472707709392
LEMA_P036470.1	198.50623907692284	330.82202586263895	212.99621896271233	247.44149463409136
LEMA_P036480.1	806.5742013068071	1565.2933785274122	717.517565899642	1029.7950485779538
LEMA_P036490.1	1319.9524058160903	753.7201328151257	1304.8707757665154	1126.181104799244
LEMA_P036500.1	3.422521363395221	8.963158336179873	3.2272154388289747	5.204298379468023
LEMA_P036510.1	608.0679622298843	242.00527507685655	535.7177628456099	461.93033338411686
LEMA_P036520.1	10938.378277411128	9304.573185530724	10163.577155352052	10135.509539431301
LEMA_P036530.1	2074.047946217504	2092.490055209992	1828.755415336419	1998.431138921305
LEMA_P036540.1	821.4051272148531	879.2043495216438	890.7114611167971	863.773645951098
LEMA_P036550.1	1716.964883969936	1397.4378678680437	1872.860693000415	1662.4211482794651
LEMA_P036560.1	365.0689454288236	250.96843341303642	391.5688065779156	335.8687284732585
LEMA_P036570.1	2137.935011667548	200.4488137000226	2420.411579121731	1586.265134829767
LEMA_P036580.1	969.7143862953127	638.82873959682	742.2595509306642	783.6008922742657
LEMA_P036590.1	19722.849776792194	11573.067077160247	26007.0534830431	19100.990112331845
LEMA_P036600.1	1325.6566080884156	1236.9158503928224	1523.2456871272761	1361.9393818695046
LEMA_P036610.1	12146.52831868964	10954.609151963838	10616.463055267717	11239.200175307065
LEMA_P036620.1	79.85883181255517	118.15072352237105	106.49810948135617	101.5025549387608
LEMA_P036630.1	61.605384541113985	105.1134023061094	73.15021661345676	79.95633448689338
LEMA_P036640.1	682.2225917701141	1139.9507738468765	632.5342260104791	818.2358638758233
LEMA_P036650.1	2491.595552551721	369.1191569354075	2381.6849938557834	1747.4665677809705
LEMA_P036660.1	147.16841862599452	230.59761901262763	159.20929498222944	178.99177754028383
LEMA_P036670.1	45.63361817860295	431.8612652886666	21.514769592193165	166.3365510198209
LEMA_P036680.1	4451.559453322718	1979.228327143719	3312.198778718138	3247.662186394858
LEMA_P036690.1	489.42055496551666	439.19475847281376	399.0989759351832	442.57142979117117
LEMA_uP036700.1	80.99967226702023	70.07560153740627	51.635447021263595	67.57024027523003
LEMA_P036710.1	1147.6854971918642	1373.8077231635696	992.9066166797146	1171.4666123450495
LEMA_P036720.1	736.9829335844377	673.8665403655232	789.5920440334892	733.4805059944833
LEMA_P036730.1	168.84438726083093	165.41101293131948	203.3145726462254	179.18999094612528
LEMA_P036740.1	1079.2350699239598	1393.363704987962	1171.479204294918	1214.6926597356132
LEMA_P036750.1	1938.2879321361602	999.7995707720639	1848.118707969393	1595.402070292539
LEMA_P036760.1	441.50525587798353	333.266523590688	483.00657734473657	419.25945227113607
LEMA_P036770.1	1714.6832030610058	316.1550394943446	1071.4355256912197	1034.09125608219
LEMA_P036780.1	862.4753835755957	67.63110380935721	595.9591177037507	508.6885350295679
LEMA_P036790.1	537.3358540530497	739.0531464468313	631.4584875308694	635.9491626769169
LEMA_P036800.1	272.66086861715263	202.0784788520553	353.9179597915776	276.21910242026183
LEMA_P036810.1	2158.4701398479197	842.536883600908	1905.1328473887047	1635.3799569458442
LEMA_P036820.1	0.0	1.6296651520327041	1.0757384796096583	0.9018012105474541
LEMA_P036830.1	99.25311953846142	170.30000838741756	105.42237100174651	124.99183297587517
LEMA_P036840.1	1.1408404544650737	0.8148325760163521	0.0	0.6518910101604752
LEMA_P036850.1	1195.6007962793972	1506.625433054235	1288.7346985723707	1330.3203093020009
LEMA_P036860.1	163.14018498850555	136.07704019473078	80.68038597072437	126.63253705132024
LEMA_P036870.1	2207.526279389918	2575.6857727876886	2081.553958044689	2288.2553367407654
LEMA_P036880.1	293.19599679752395	401.71245997606155	838.0002756159238	510.96957746316974
LEMA_P036890.1	0.0	2.4444977280490563	3.2272154388289747	1.8905710556260102
LEMA_P036900.1	215.61884589389894	137.7067053467635	514.2029932534167	289.1761814980264
LEMA_P036910.1	1358.7409812679027	975.3545934915734	1379.0967308595818	1237.730768539686
LEMA_uP036920.1	2.2816809089301473	0.8148325760163521	3.2272154388289747	2.1079096412584915
LEMA_P036930.1	4697.980991487174	4457.1341908094455	3488.6198893741216	4214.5783572235805
LEMA_P036940.1	213.33716498496878	439.19475847281376	204.39031112583507	285.64074486120586
LEMA_P036950.1	1022.193047200706	1443.883324700976	944.49838509728	1136.8582523329871
LEMA_P036960.1	3470.4366624827544	6094.132836026297	2278.414099813256	3947.66119944077
LEMA_P036970.1	2333.018729381076	4798.549040160297	2261.202284139502	3130.9233512269584
LEMA_P036980.1	2525.820766185673	1874.929757413626	2366.6246551412482	2255.791726246849
LEMA_P036990.1	511.096523600353	1055.208185941176	399.0989759351832	655.1345618255708
LEMA_P037000.1	22.816809089301476	39.92679622480125	23.66624655141248	28.803283955171736
LEMA_P037010.1	650.279059045092	1244.2493435769695	844.4547064935817	912.9943697052145
LEMA_P037020.1	922.9399276622447	1293.954130713967	715.3660889404227	977.4200491055449
LEMA_P037030.1	1082.657591287355	1687.5182649298652	1045.617802180588	1271.931219465936
LEMA_P037040.1	253.26658089124638	96.96507654594589	352.84222131196793	234.35795958305343
LEMA_uP037050.1	50.19697999646324	18.741149248376097	60.241354858140866	43.059828034326735
LEMA_P037060.1	1128.291209465958	1322.4732708745394	1105.8591570387287	1185.5412124597422
LEMA_P037070.1	679.940910861184	1131.802448086713	569.0656557135093	793.6030048871354
LEMA_P037080.1	4496.052231046856	3054.8073274853036	3563.921582946798	3704.9270471596524
LEMA_P037090.1	787.1799135809009	1376.2522208916187	704.6087041443262	956.0136128722819
LEMA_P037100.1	2872.6362643430557	437.56509332078105	2121.356281790246	1810.519213151361
LEMA_P037110.1	2572.5952248187414	3684.672908745944	1699.66679778326	2652.3116437826484
LEMA_P037120.1	0.0	0.0	0.0	0.0
LEMA_uP037130.1	0.0	0.0	0.0	0.0
LEMA_uP037140.1	0.0	0.0	0.0	0.0
LEMA_P037150.1	29.661851816091918	2.4444977280490563	19.36329263297385	17.156547392371607
LEMA_P037160.1	126.63329044562319	8.963158336179873	134.46730995120728	90.02125291100344
LEMA_P037170.1	4.563361817860295	0.8148325760163521	4.302953918438633	3.2270494374384264
LEMA_P037180.1	272.66086861715263	466.89906605736974	465.79476167098204	401.7848987818348
LEMA_P037190.1	1306.2623203625094	594.0129479159207	1090.7988183241935	997.0246955342078
LEMA_P037200.1	1423.768887172412	725.2009926545533	881.0298148003101	1009.9998982090916
LEMA_P037210.1	7.985883181255516	21.185646976425154	8.605907836877266	12.592479331519312
LEMA_P037220.1	214.47800543943387	486.45504788176214	132.31583299198797	277.7496287710613
LEMA_P037230.1	10649.745642431464	10042.81149940154	9925.838951358317	10206.132031063773
LEMA_P037240.1	414.1250849708218	627.4210835325911	531.4148089271712	524.3203258101947
LEMA_P037250.1	112.9432049920423	148.29952883497606	111.87680187940447	124.3731785688076
LEMA_P037260.1	3031.213087513701	819.7215714724501	1265.0684520209581	1705.3343703357032
LEMA_P037270.1	2102.5689575791307	1069.060339733454	1808.3163842238355	1659.9818938454735
LEMA_P037280.1	6.845042726790442	4.888995456098113	17.211815673754533	9.648617952214362
LEMA_P037290.1	1.1408404544650737	0.0	0.0	0.38028015148835786
LEMA_uP037300.1	0.0	0.0	0.0	0.0
LEMA_P037310.1	1.1408404544650737	2.4444977280490563	1.0757384796096583	1.5536922207079293
LEMA_P037320.1	10.267564090185664	8.963158336179873	12.908861755315899	10.713194727227146
LEMA_P037330.1	14.830925908045959	12.222488640245281	12.908861755315899	13.320758767869046
LEMA_P037340.1	0.0	0.0	0.0	0.0
LEMA_P037350.1	0.0	0.0	1.0757384796096583	0.3585794932032194
LEMA_P037360.1	1.1408404544650737	0.0	2.1514769592193166	1.0974391378947967
LEMA_P037370.1	1.1408404544650737	0.0	2.1514769592193166	1.0974391378947967
LEMA_P037380.1	0.0	0.0	0.0	0.0
LEMA_P037390.1	0.0	0.0	0.0	0.0
LEMA_P037400.1	1577.782348525197	291.71006221385403	1939.5564787362139	1269.6829631584217
LEMA_uP037410.1	0.0	0.0	0.0	0.0
LEMA_P037420.1	1.1408404544650737	0.0	1.0757384796096583	0.7388596446915773
LEMA_P037430.1	0.0	0.0	0.0	0.0
LEMA_P037440.1	0.0	0.0	0.0	0.0
LEMA_P037450.1	31.943532725022063	14.666986368294337	55.938400939702234	34.182973344339544
LEMA_P037460.1	2.2816809089301473	0.0	0.0	0.7605603029767157
LEMA_P037470.1	961.7285031140572	888.98234043384	1102.6319415998998	984.4475950492657
LEMA_uP037480.1	2.2816809089301473	0.0	3.2272154388289747	1.836298782586374
LEMA_P037490.1	596.6595576852336	431.04643271265024	554.005316998974	527.2371024656193
LEMA_P037500.1	2576.0177461821363	2251.382407533181	2152.5526976989263	2326.6509504714145
LEMA_P037510.1	189.37951544120224	242.00527507685655	248.49558878983106	226.62679310262993
LEMA_P037520.1	27.38017090716177	30.963637888621378	25.817723510631797	28.053844102138314
LEMA_P037530.1	3259.3811784067157	405.7866228561433	2871.146002078178	2178.7712677803456
LEMA_P037540.1	507.6740022369578	228.15312128457856	379.7356833022094	371.85426894124856
LEMA_P037550.1	1685.0213512449138	4808.327031072494	1621.1378887717551	2704.828757029721
LEMA_P037560.1	3.422521363395221	0.8148325760163521	0.0	1.412451313137191
LEMA_P037570.1	5.704202272325369	0.8148325760163521	5.378692398048291	3.965909082130004
LEMA_uP037580.1	1.1408404544650737	0.0	1.0757384796096583	0.7388596446915773
LEMA_P037590.1	0.0	0.0	0.0	0.0
LEMA_P037600.1	0.0	0.0	0.0	0.0
LEMA_uP037610.1	0.0	0.0	0.0	0.0
LEMA_uP037620.1	0.0	0.0	0.0	0.0
LEMA_P037630.1	1224.1218076410241	427.7871024085848	1745.9235524064754	1132.610820818695
LEMA_P037640.1	338.8296149761269	620.9024229244602	254.95001966748902	404.8940191893587
LEMA_P037650.1	14.830925908045959	26.889475008539616	15.060338714535217	18.9269132103736
LEMA_P037660.1	941.1933749336858	543.4933282029068	942.3469081380606	809.0112037582179
LEMA_P037670.1	204.2104413492482	416.37944634435587	204.39031112583507	274.9933996064797
LEMA_P037680.1	10.267564090185664	16.296651520327043	9.681646316486924	12.081953975666543
LEMA_P037690.1	1.1408404544650737	0.8148325760163521	2.1514769592193166	1.369049996566914
LEMA_P037700.1	4.563361817860295	2.4444977280490563	10.757384796096582	5.9217481140019785
LEMA_P037710.1	10047.381882473905	3593.4116602321124	8355.260771128216	7332.018104611411
LEMA_P037720.1	1021.052206746241	1342.0292526989317	830.4701062586562	1064.5171885679429
LEMA_P037730.1	1793.4011944190959	1007.9478965322274	2020.2368647069381	1607.1953185527539
LEMA_P037740.1	13.690085453580885	12.222488640245281	8.605907836877266	11.50616064356781
LEMA_P037750.1	0.0	0.0	0.0	0.0
LEMA_P037760.1	1.1408404544650737	0.0	0.0	0.38028015148835786
LEMA_uP037770.1	0.0	0.8148325760163521	1.0757384796096583	0.6301903518753368
LEMA_P037780.1	281.7875922528732	591.5684501878716	259.25297358592763	377.5363386755575
LEMA_uP037790.1	20.535128180371327	17.111484096343393	27.969200469851117	21.87193758218861
LEMA_P037800.1	16211.342857948697	1531.885242910742	12763.637060568595	10168.955053809344
LEMA_uP037810.1	1.1408404544650737	0.0	0.0	0.38028015148835786
LEMA_P037820.1	739.2646144933677	3870.4547360776724	1091.8745568038032	1900.531302458281
LEMA_uP037830.1	0.0	0.0	0.0	0.0
LEMA_P037840.1	0.0	0.0	0.0	0.0
LEMA_P037850.1	0.0	0.0	0.0	0.0
LEMA_P037860.1	1037.023973108752	2521.091990194593	1045.617802180588	1534.5779218279777
LEMA_P037870.1	0.0	0.8148325760163521	0.0	0.2716108586721174
LEMA_P037880.1	2051.2311371282026	1948.2646892550977	2139.64383594361	2046.3798874423035
LEMA_P037890.1	579.5469508682575	818.0919063204175	604.565025540628	667.401294243101
LEMA_P037900.1	347.9563386118475	910.1679874102653	419.5380070477667	559.2207776899598
LEMA_P037910.1	258.97078316357175	567.123472907381	245.26837335100208	357.12087647398494
LEMA_P037920.1	3814.9704797312065	2103.897711274221	2661.3769985542945	2860.0817298532406
LEMA_P037930.1	92.40807681167097	43.18612652886666	63.46857029696984	66.35425787916915
LEMA_P037940.1	561.2935035968163	278.67274099759237	407.7048837720605	415.89037612215634
LEMA_P037950.1	17847.308069651615	136.89187277074714	15390.590427775382	11124.930123399246
LEMA_P037960.1	1531.007889892129	1149.7287647590726	1037.0118943437105	1239.2495163316373
LEMA_P037970.1	0.0	0.0	0.0	0.0
LEMA_uP037980.1	0.0	0.0	0.0	0.0
LEMA_P037990.1	422.1109681520773	115.706225794322	275.3890507800725	271.06874824215726
LEMA_uP038000.1	0.0	0.0	1.0757384796096583	0.3585794932032194
LEMA_P038010.1	658.2649422263476	8.148325760163521	492.6882236612235	386.36716388257815
LEMA_P038020.1	2.2816809089301473	0.0	2.1514769592193166	1.4777192893831546
LEMA_P038030.1	13.690085453580885	22.000479552441504	19.36329263297385	18.35128587966541
LEMA_uP038040.1	0.0	3.2593303040654082	1.0757384796096583	1.4450229278916888
LEMA_P038050.1	1740.9225335137025	2169.084317355529	1442.5653011565516	1784.1907173419277
LEMA_P038060.1	5.704202272325369	4.888995456098113	5.378692398048291	5.3239633754905915
LEMA_P038070.1	660.5466231352777	497.04787136997476	646.5188262454046	601.3711069168857
LEMA_P038080.1	2136.7941712130832	786.3134358557797	2793.6928315462824	1905.6001462050488
LEMA_P038090.1	1265.1920640017668	190.67082278782638	1066.0568332931714	840.6399066942549
LEMA_P038100.1	2836.129369800173	18.741149248376097	2256.899330221063	1703.923283089871
LEMA_P038110.1	164.28102544297062	69.26076896138993	165.66372585988736	133.06850675474928
LEMA_P038120.1	1199.0233176427926	784.683770703747	1073.587002650439	1019.0980303323262
LEMA_P038130.1	978.8411099310333	1553.8857224631834	612.0951948978956	1048.2740090973707
LEMA_P038140.1	1220.699286277629	720.3119971984552	1712.575659538576	1217.8623143382201
LEMA_P038150.1	0.0	0.0	0.0	0.0
LEMA_P038160.1	4300.968513333328	3528.225054150804	3013.1434813866526	3614.1123496235946
LEMA_P038170.1	37.647734997347435	6.5186606081308165	29.044938949460775	24.403778184979675
LEMA_uP038180.1	0.0	0.0	0.0	0.0
LEMA_P038190.1	370.77314770114896	2823.39487589666	567.9899172338995	1254.0526469439028
LEMA_P038200.1	474.5896290574707	905.2789919541672	537.8692398048291	639.245953605489
LEMA_P038210.1	208.7738031671085	293.33972736588674	183.95128001325156	228.68827018208228
LEMA_P038220.1	5412.1471159823095	2251.382407533181	5418.494721793849	4360.674748436446
LEMA_P038230.1	3.422521363395221	2.4444977280490563	5.378692398048291	3.7485704964975226
LEMA_uP038240.1	0.0	0.0	0.0	0.0
LEMA_P123880.1	1.1408404544650737	1.6296651520327041	0.0	0.9235018688325926
LEMA_uP123890.1	11.408404544650738	37.48229849675219	13.984600234925558	20.958434425442828
LEMA_uP123900.1	0.0	0.0	0.0	0.0
LEMA_P123910.1	0.0	0.0	0.0	0.0
LEMA_P123920.1	1307.4031608169746	3422.2968192686785	856.287829769288	1861.9959366183136
LEMA_uP123930.1	0.0	0.0	0.0	0.0
LEMA_P123940.1	53.61950135985847	303.9325508540993	72.07447813384711	143.2088434492683
LEMA_uP123870.1	1.1408404544650737	1.6296651520327041	2.1514769592193166	1.6406608552390314
LEMA_uP123840.1	5.704202272325369	0.8148325760163521	0.0	2.173011616113907
LEMA_uP123850.1	2004.4566784951346	922.3904760505105	1656.6372585988738	1527.8281377148396
LEMA_uP123860.1	1.1408404544650737	1.6296651520327041	1.0757384796096583	1.282081362035812
LEMA_P123100.1	1.1408404544650737	0.8148325760163521	1.0757384796096583	1.0104705033636947
LEMA_P123110.1	678.8000704067189	1024.2445480525546	820.7884599421693	841.2776928004808
LEMA_uP123120.1	0.0	0.0	0.0	0.0
LEMA_P123130.1	11.408404544650738	13.037321216261633	21.514769592193165	15.320165117701846
LEMA_P123140.1	2.2816809089301473	3.2593303040654082	8.605907836877266	4.715639683290941
LEMA_P123150.1	14.830925908045959	83.1129227536679	63.46857029696984	53.80413965289457
LEMA_P123160.1	8886.00629982846	13910.821737751163	13956.631034455706	12251.153024011777
LEMA_P123170.1	3378.0285856710834	2788.3570751279567	4031.867821576999	3399.4178274586798
LEMA_P123180.1	578.4061104137924	369.9339895114238	594.883379224141	514.4078263831191
LEMA_P123190.1	2140.216692576478	2099.8235483941394	2126.7349741882945	2122.258405052971
LEMA_P123200.1	0.0	0.0	0.0	0.0
LEMA_uP123210.1	0.0	0.0	0.0	0.0
LEMA_P123220.1	46.77445863306802	103.4837371540767	46.25675462321531	65.50498347012001
LEMA_P123230.1	2717.4819625358055	2858.432676665363	2772.1780619540896	2782.6975670517527
LEMA_P123240.1	1.1408404544650737	2.4444977280490563	2.1514769592193166	1.9122717139111487
LEMA_P123250.1	2.2816809089301473	2.4444977280490563	0.0	1.5753928789930678
LEMA_P123260.1	232.73145271087503	201.26364627603894	190.40571089090952	208.13360329260783
LEMA_uP123270.1	42.21109681520773	49.704787136997474	49.48397006204428	47.1332846714165
LEMA_uP123280.1	0.0	0.0	0.0	0.0
LEMA_P123290.1	1.1408404544650737	0.0	0.0	0.38028015148835786
LEMA_uP123300.1	0.0	0.0	0.0	0.0
LEMA_P123310.1	4.563361817860295	0.8148325760163521	0.0	1.7927314646255488
LEMA_P123320.1	94.68975772060112	180.0779992996138	138.77026386964593	137.84600696328695
LEMA_P123330.1	1991.9074334960187	1994.71014608803	1288.7346985723707	1758.450759385473
LEMA_P123340.1	43.3519372696728	241.1904425008402	38.7265852659477	107.75632167882021
LEMA_uP123350.1	0.0	0.0	0.0	0.0
LEMA_uP123360.1	0.0	0.0	0.0	0.0
LEMA_P123370.1	1107.7560812855866	473.41772666550054	1115.5408033552155	898.9048704354342
LEMA_P123380.1	69.5912677223695	62.742108353259106	80.68038597072437	71.00458734878431
LEMA_P123390.1	290.9143158885938	145.04019853091066	314.1156360460202	250.02338348850822
LEMA_P123400.1	383.3223927002648	215.11580006831693	505.5970854165394	368.0117593950404
LEMA_P123410.1	1302.8397989991142	734.9789835667495	1493.1250096982058	1176.9812640880232
LEMA_P123420.1	0.0	0.0	1.0757384796096583	0.3585794932032194
LEMA_P123430.1	970.8552267497778	1117.1354617184186	957.4072468525959	1015.1326451069308
LEMA_P123440.1	352.51970042970777	647.7918979329999	327.0244978013361	442.4453653880146
LEMA_uP123450.1	0.0	0.0	0.0	0.0
LEMA_P123460.1	12.54924499911581	17.926316672359746	16.136077194144875	15.537212955206812
LEMA_P123470.1	2.2816809089301473	1.6296651520327041	4.302953918438633	2.738099993133828
LEMA_P123480.1	131.1966522634835	39.92679622480125	251.72280422866004	140.94875090564827
LEMA_uP123490.1	0.0	0.0	0.0	0.0
LEMA_P123500.1	628.6030904102556	3374.2216972837136	677.7152421540848	1560.1800099493514
LEMA_P123510.1	161.99934453404046	206.15264173213706	151.6791256249618	173.27703729704646
LEMA_P123520.1	2241.75149302387	1552.2560573111507	1981.5102794409906	1925.1726099253372
LEMA_P123530.1	390.16743542705524	398.4531296719961	403.4019298536219	397.34083165089106
LEMA_P123540.1	9.12672363572059	14.666986368294337	12.908861755315899	12.234190586443608
LEMA_P123550.1	1415.7830039911564	1663.8881202253908	1316.7038990422218	1465.4583410862563
LEMA_P123560.1	451.7728199681692	454.67657741712446	389.4173296186963	431.9555756679967
LEMA_P123570.1	70.73210817683457	48.889954560981124	59.165616378531205	59.5958930387823
LEMA_uP123580.1	1.1408404544650737	4.074162880081761	1.0757384796096583	2.096913938052164
LEMA_P123590.1	0.0	0.0	0.0	0.0
LEMA_P123600.1	2436.8352107373976	3162.365227519462	3078.763528642842	2892.6546556332337
LEMA_P123610.1	230.4497718019449	301.48805312605026	203.3145726462254	245.0841325247402
LEMA_P123620.1	19307.583851366908	15374.26104427653	16285.604842810617	16989.14991281802
LEMA_P123630.1	185.95699407780702	277.85790842157604	207.61752656466405	223.81080968801567
LEMA_P123640.1	1574.3598271618018	1947.4498566790814	2255.8235917414536	1925.8777585274456
LEMA_P123650.1	141.46421635366914	192.30048793985907	188.2542339316902	174.0063127417395
LEMA_P123660.1	1641.669413975241	2756.578604663319	2040.6758958195217	2146.3079714860273
LEMA_P123670.1	2070.625424854109	3215.3293449605253	1734.090429130769	2340.0150663151344
LEMA_P123680.1	490.5613954199817	610.3095994362477	533.5662858863905	544.8124269142066
LEMA_P123690.1	34.225213633952215	13.037321216261633	29.044938949460775	25.435824599891543
LEMA_P123700.1	2.2816809089301473	0.0	5.378692398048291	2.553457768992813
LEMA_P123710.1	1526.4445280742686	438.3799258967974	1557.669318474785	1174.1645908152839
LEMA_P123720.1	4047.7019324420817	6520.290273282849	3576.8304447021137	4714.940883475682
LEMA_P123730.1	1382.6986308116693	491.3440433378603	1356.506222787779	1076.8496323124361
LEMA_uP123740.1	20.535128180371327	26.074642432523266	17.211815673754533	21.273862095549706
LEMA_P123750.1	309.167763160035	321.85886752645905	514.2029932534167	381.74320797997024
LEMA_P123760.1	7.985883181255516	89.63158336179872	12.908861755315899	36.842109432790046
LEMA_P123770.1	349.09717906631255	409.04595316020874	380.81142178181904	379.65151800278016
LEMA_P123780.1	2317.046963018565	1529.4407451826928	1820.1495074995419	1888.8790719002664
LEMA_P123790.1	3415.676320668431	2553.685293235247	2846.404017047156	2938.588543650278
LEMA_uP123800.1	0.0	0.0	0.0	0.0
LEMA_P123810.1	3.422521363395221	7.333493184147168	2.1514769592193166	4.302497168920568
LEMA_P123820.1	1103.1927194677264	750.4608025110603	2397.8210710499284	1417.1581976762384
LEMA_P123830.1	1739.7816930592376	1843.1512869489884	1611.456242455268	1731.463074154498
LEMA_P122110.1	0.0	0.0	0.0	0.0
LEMA_uP122120.1	0.0	0.0	0.0	0.0
LEMA_P122130.1	625.1805690468605	545.1229933549395	540.0207167640484	570.1080930552827
LEMA_P122140.1	809.9967226702023	1179.0627374956614	925.1350924643061	971.3981842100566
LEMA_uP122150.1	1.1408404544650737	4.074162880081761	4.302953918438633	3.1726524176618227
LEMA_P122160.1	0.0	1.6296651520327041	3.2272154388289747	1.618960196953893
LEMA_P122170.1	1901.781037593278	1398.25270044406	1804.013430305397	1701.349056114245
LEMA_P122180.1	3655.2528161060964	1713.5929073623884	3040.036943376894	2802.9608889484593
LEMA_P122190.1	829.3910103961086	1457.7354784932538	916.5291846274289	1067.885224505597
LEMA_P122200.1	3820.674682003532	1214.915370840381	4276.060456448392	3103.8835030974346
LEMA_P122210.1	470.0262672396104	125.48421670651821	619.6253642551632	405.04528273376394
LEMA_uP122220.1	6.845042726790442	0.0	2.1514769592193166	2.998839895336586
LEMA_P122230.1	294.33683725198904	17.111484096343393	225.90508071802824	179.1178006887869
LEMA_P122240.1	10736.44951697081	196.37465081994085	6719.062543641926	5883.962237144225
LEMA_P122250.1	5.704202272325369	17.926316672359746	6.454430877657949	10.028316607447687
