Gene	RNAseq_PRJNA541531/SRR9024768_trim_align.sort.bam	RNAseq_PRJNA541531/SRR9024769_trim_align.sort.bam	RNAseq_PRJNA541531/SRR9024771_trim_align.sort.bam	Average
NCU02977	1436.0835283647823	2052.7187036547234	1641.2278732035634	1710.0100350743567
NCU02976	82.03367711925459	115.70044360665422	88.14778858638064	95.29396977076316
NCU02975	107.73097356625	112.80793251648785	97.59219450635	106.04370019636262
NCU02974	105.75425845494267	170.65815431981497	141.66608879954032	139.359500524766
NCU02973	92.90561023144497	140.76887305476262	120.67852008849731	118.1176677915683
NCU02972	1828.4614779592891	2175.168339805099	2141.7813869619395	2048.470401575443
NCU02970	353.8320049240138	411.70074516701123	377.7762367987742	381.10299562993305
NCU02969	58.31309578356652	60.74273289349346	49.32078647095108	56.125538382670356
NCU02968	607.8398967270069	723.1277725415888	633.824575073499	654.9307481140316
NCU02967	352.8436473683601	384.70397499212527	350.4923974744183	362.68000661163455
NCU02966	236.2174558012271	291.1794497434131	245.55455391920324	257.65048648794783
NCU02965	115.63783401147937	144.62555450831778	122.77727695960162	127.68022182646627
NCU02964	0.9883575556536698	1.9283407267775703	0.0	0.9722327608104133
NCU02963	163.07899668285552	190.90573195097946	157.40676533282257	170.4638313222192
NCU02962	323.19292069875	419.41410807412154	369.381209314357	370.66274602907623
NCU02961	271.7983278047592	351.9221826369066	312.71477379454086	312.1450947454022
NCU02960	1246.3188776792776	1458.7897598072318	1255.0566089203721	1320.0550821356271
NCU16466	1199.8660725635552	1455.8972487170656	1309.624287569084	1321.795869616568
NCU02959	67.20831378444954	97.38120670226729	141.66608879954032	102.08520309541905
NCU02957	655.281059398383	724.0919429049776	586.6025454736522	655.3251825923376
NCU02956	833.1854194160436	1014.3072222850019	774.4412854374871	873.9779757128441
NCU02955	1401.4910139169037	1590.8810995914955	1326.4143425379184	1439.5954853487726
NCU02954	2601.3570864804587	3257.931657890705	3127.1477379454086	2995.4788274388575
NCU02953	0.0	0.0	0.0	0.0
NCU02952	504.0623533833716	497.51190750861315	557.219949278192	519.5980700567255
NCU02951	585.1076729469726	584.2872402136038	534.1336236960447	567.8428456188736
NCU02950	687.8968587349542	664.313380374873	778.6387991796958	710.2830127631743
NCU02949	55.34802311660551	95.45286597548973	89.1971670219328	79.99935203800935
NCU02948	1678.2311294999313	2082.607984919776	2150.1764144463564	1970.338509622021
NCU02947	12.848648223497706	12.534214724054207	26.234460888803763	17.20577461211856
NCU02946	55.34802311660551	61.70690325688225	68.20959831088979	61.75484156145918
NCU02945	532.724722497328	586.2155809403813	507.8991628072409	542.27982208165
NCU02944	8.895218000883029	12.534214724054207	13.641919662177957	11.690450795705063
NCU02943	908.3005936457225	1139.649369525544	961.2306469657699	1003.0602033790123
NCU02942	378.54094381535555	486.9060335113365	447.03521354521615	437.4940636239694
NCU02941	65.2315986731422	70.38443652738131	79.75276110196344	71.78959876749566
NCU02940	240.17088602384175	276.71689429258134	246.6039323547554	254.4972375570595
NCU02939	2.9650726669610092	5.785022180332711	2.098756871104301	3.616283906132674
NCU02938	76.10353178533258	109.9154214263215	49.32078647095108	78.44657989420172
NCU02937	92.90561023144497	95.45286597548973	75.55524735975484	87.97124118889651
NCU02936	369.6457258144725	487.8702038747253	422.89950952751667	426.8051464055714
NCU02935	168.02078446112387	141.73304341815142	137.46857505733172	149.07413431220232
NCU02934	125.52140956801607	183.19236904386918	129.07354757291452	145.92910872826658
NCU02932	413.133458263234	957.4211708450637	1012.6501903078253	794.401606472041
NCU02931	3.953430222614679	8.677533270499065	14.691298097730108	9.107420530281283
NCU02930	9.883575556536698	13.498385087442992	14.691298097730108	12.691086247236598
NCU02929	62.266526006181195	60.74273289349346	75.55524735975484	66.18816875314316
NCU02928	42.4993748931078	51.10102925960561	55.617057084263976	49.73915374565913
NCU02927	0.9883575556536698	2.8925110901663555	0.0	1.2936228819400084
NCU16468	4.941787778268349	5.785022180332711	6.296270613312903	5.674360190637987
NCU02926	4.941787778268349	3.8566814535551406	9.444405919969356	6.080958383930948
NCU02925	0.0	0.0	0.0	0.0
NCU02924	0.0	0.0	0.0	0.0
NCU02923	1.9767151113073396	0.9641703633887851	0.0	0.9802951582320416
NCU02922	0.9883575556536698	0.0	0.0	0.32945251855122326
NCU02921	0.0	0.0	0.0	0.0
NCU02920	0.0	0.0	1.0493784355521505	0.3497928118507168
NCU02919	0.0	0.0	0.0	0.0
NCU02918	3.953430222614679	14.462555450831777	7.345649048865054	8.587211574103838
NCU02917	16.802078446112386	19.2834072677757	13.641919662177957	16.575801792022016
NCU02916	18.778793557419725	30.853451628441125	37.77762367987742	29.136622955246093
NCU02915	62.266526006181195	81.95448088804673	69.25897674644193	71.15999454688995
NCU02914	0.0	0.0	0.0	0.0
NCU02913	237.20581335688075	205.36828740181124	221.41884990150376	221.3309835533986
NCU16472	397.31973737277525	305.64200519424486	312.71477379454086	338.55883878718697
NCU16473	0.9883575556536698	0.9641703633887851	0.0	0.6508426396808183
NCU02910	17.790436001766057	19.2834072677757	11.543162791073657	16.205668686871803
NCU16474	0.0	2.8925110901663555	2.098756871104301	1.6637559870902188
NCU02909	40.52265978180046	44.35183671588412	32.530731502116666	39.135075999933754
NCU02908	0.9883575556536698	0.9641703633887851	2.098756871104301	1.350428263382252
NCU02906	163.07899668285552	198.61909485808974	164.75241438168763	175.48350197421095
NCU02905	12069.822469642615	14804.835929834795	14165.55950151848	13680.072633665297
NCU02904	1012.0781369893579	1037.4473110063327	1237.2171755159854	1095.5808745038921
NCU02903	250.05446158037844	295.03613119696826	290.6778266479457	278.58947314176413
NCU02902	0.0	0.0	0.0	0.0
NCU02901	249.06610402472478	332.6387753691309	264.44336575914195	282.0494150509992
NCU02900	0.0	0.0	0.0	0.0
NCU02899	856.9060007517317	1083.7274884489946	1052.526570858807	997.7200200198444
NCU02898	150.2303484593578	199.5832652214785	160.55490063947903	170.12283810677175
NCU02897	9.883575556536698	6.749192543721496	14.691298097730108	10.441355399329433
NCU02896	512.9575713842546	707.7010467273683	582.4050317314436	601.0212166143555
NCU02895	325.16963581005734	351.9221826369066	407.15883299423444	361.4168838137328
NCU02894	369.6457258144725	423.27078952767664	444.9364566741118	412.61765733875365
NCU02890	53.37130800529817	107.98708069954394	67.16021987533763	76.17286952672657
NCU16477	85.98710734186928	188.97739122420188	87.0984101508285	120.68763623896655
NCU02889	1.9767151113073396	1.9283407267775703	2.098756871104301	2.00127090306307
NCU02888	534.7014376086354	701.9160245470356	608.6394926202473	615.0856515919728
NCU02887	793.6511171898968	1187.8578876949832	1165.8594418984392	1049.1228155944398
NCU02886	1306.6086885741515	1509.8907890668374	1586.6601945548516	1467.7198907319469
NCU02885	650.3392716201147	661.4208692847066	687.3428752866586	666.3676720638265
NCU02884	0.0	0.0	0.0	0.0
NCU02883	593.0145333922019	430.98415243478695	555.1211924070876	526.3732927446921
NCU02882	132.43991245759176	182.22819868048038	143.76484567064463	152.8109856029056
NCU02880	21.743866224380735	14.462555450831777	13.641919662177957	16.616113779130156
NCU02879	1.9767151113073396	8.677533270499065	3.1481353066564517	4.600794562820952
NCU02878	0.0	0.0	1.0493784355521505	0.3497928118507168
NCU02877	140.3467729028211	118.59295469682057	151.1104947195097	136.68340743971712
NCU02876	1.9767151113073396	2.8925110901663555	3.1481353066564517	2.6724538360433825
NCU02875	164.06735423850918	189.94156158759066	201.4806596260129	185.16319181737092
NCU02873	2.9650726669610092	0.9641703633887851	0.0	1.3097476767832648
NCU02872	0.0	0.0	0.0	0.0
NCU02870	0.0	0.0	0.0	0.0
NCU02869	0.0	0.0	0.0	0.0
NCU02868	0.0	0.0	0.0	0.0
NCU02867	0.0	0.0	0.0	0.0
NCU02866	0.0	0.0	0.0	0.0
NCU02865	0.0	0.0	0.0	0.0
NCU02864	0.0	0.0	0.0	0.0
NCU16482	0.0	0.0	0.0	0.0
NCU16483	0.0	0.0	0.0	0.0
NCU02862	0.0	0.0	0.0	0.0
NCU02861	0.0	0.0	0.0	0.0
NCU02860	0.0	0.0	0.0	0.0
NCU02858	74.12681667402524	111.84376215309908	76.60462579530699	87.5250682074771
NCU02857	0.9883575556536698	0.9641703633887851	2.098756871104301	1.350428263382252
NCU02856	0.0	0.9641703633887851	2.098756871104301	1.0209757448310286
NCU02855	8.895218000883029	3.8566814535551406	5.246892177760753	5.999597210732975
NCU02854	3.953430222614679	9.64170363388785	6.296270613312903	6.630468156605144
NCU02853	219.41537735511469	229.47254648653086	174.196820301657	207.69491471443416
NCU02852	21.743866224380735	18.319236904386916	16.790054968834408	18.951052699200687
NCU02850	6.918502889575689	11.570044360665422	8.395027484417204	8.96119157821944
NCU02849	2.9650726669610092	11.570044360665422	9.444405919969356	7.993174315865262
NCU02847	13.837005779151378	8.677533270499065	9.444405919969356	10.652981656539934
NCU02846	241.15924357949544	311.4270273745776	193.0856321415957	248.55730103188958
NCU10529	659.2344896209978	628.6390769294879	523.6398393405232	603.8378019636697
NCU02843	7.906860445229358	22.17591835794206	13.641919662177957	14.574899488449793
NCU02842	1047.65900899289	995.0238150172263	1012.6501903078253	1018.4443381059805
NCU02840	1654.5105481642431	1966.9075413131216	1656.9685497368457	1759.4622130714033
NCU02839	1538.8727141527638	1951.4808154989012	1765.0545285987173	1751.8026860834607
NCU02838	133.42827001324542	188.0132208608131	119.62914165294517	147.02354417566792
NCU02837	814.4066258586239	872.5741788668505	852.0952896683463	846.3586981312736
NCU02834	433.888966931961	514.8669740496113	396.6650486387129	448.4736632067617
NCU02833	575.2240973904359	610.319840025101	566.6643551981613	584.0694308712327
NCU02830	1043.7055787702752	1320.9133978426357	1136.476845702979	1167.0319407719633
NCU02829	1516.1404903727296	1594.7377810450505	1542.5863002616613	1551.1548572264803
NCU02828	449.70268782241976	512.9386333228337	491.1091078384065	484.5834763278867
NCU02826	337.0299264779014	422.3066191642879	356.7886680877312	372.0417379099735
NCU16488	0.9883575556536698	1.9283407267775703	0.0	0.9722327608104133
NCU02819	490.2253476042202	582.3588994868262	499.5041353228237	524.0294608046233
NCU02818	0.0	0.0	0.0	0.0
NCU02817	2.9650726669610092	1.9283407267775703	1.0493784355521505	1.9809306097635766
NCU02815	2539.0905604742775	2867.4426607182468	2570.977167102769	2659.1701294317645
NCU02814	471.4465540468005	539.9354034977197	483.7634587895414	498.3818054446872
NCU02813	2364.151273123578	2824.0549943657516	2798.6922876175854	2662.2995183689713
NCU02812	1272.016174126273	1440.470522902845	1314.8711797468447	1342.4526255919875
NCU02811	2885.015704953062	3091.130185024445	3420.9736999000106	3132.3731966258397
NCU02810	2306.826534895665	2352.5756866686356	2385.237184010038	2348.2131351914463
NCU02809	602.8981089487386	753.0170538066412	757.6512304686527	704.5221310746774
NCU02808	933.997890092718	1093.3691920828824	1090.3041945386844	1039.2237589047616
NCU02807	4361.621893099645	4836.278542758147	4792.511315166672	4663.470583674821
NCU02806	11805.931002283085	13747.141041197297	13203.279476117159	12918.783839865848
NCU02805	15.813720890458717	31.81762199182991	17.83943340438656	21.823592095558396
NCU02804	361.7388653692432	507.15361114250095	422.89950952751667	430.5973286797536
NCU02803	244.12431624645643	298.8928126505234	239.25828330589033	260.75847073429003
NCU02802	175.92764490635324	189.94156158759066	172.09806343055268	179.32242330816553
NCU02801	900.3937332004932	1204.2487838725926	1061.9709767787763	1055.5378312839541
NCU02800	933.0095325370643	1130.0076658916562	939.1936998191748	1000.7369660826316
NCU02799	44.47609000441514	47.24434780605047	80.80213953751559	57.5075257826604
NCU02798	1880.8444284089337	1651.623832484989	4403.191915576824	2645.2200588235823
NCU16489	3.953430222614679	3.8566814535551406	2.098756871104301	3.302956182424707
NCU02797	9015.797622672775	9801.75591421039	9145.333065836992	9320.962200906719
NCU02796	247.08938891341745	325.8895828254094	285.430934470185	286.13663540300394
NCU02795	103.77754334363533	162.9447914127047	133.27106131512312	133.33113202382106
NCU16490	144.3002031254358	235.25756866686356	144.81422410619678	174.79066529949873
NCU10987	265.86818247083716	302.7494941040785	334.75172094113606	301.1231325053506
NCU02794	1077.3097356625	1066.3724219079963	1047.2796786810463	1063.653945417181
NCU02793	3808.1416619335896	4575.952544643174	4691.770985353665	4358.621730643476
NCU10282	944.8698232049084	967.0628744789515	1021.0452177922425	977.6593051587007
NCU02791	129.47483979063074	135.9480212378187	109.13535729742365	124.8527394419577
NCU02790	314.297702697867	374.0981009948486	320.06042284340595	336.15207551204054
NCU02789	464.5280511572248	613.2123511152673	477.4671881762285	518.4025301495736
NCU02788	286.62369113956424	314.31953846474397	338.9492346833446	313.2974880958843
NCU02787	128.48648223497707	137.87636196459627	137.46857505733172	134.61047308563502
NCU02786	2379.964994014037	3175.0130066392694	2867.9512643640273	2807.6430883391113
NCU02785	2233.6880757772938	3308.068516786922	3557.3928965217906	3033.0498296953356
NCU02784	853.9409280847707	1011.4147111948356	978.0207019346043	947.7921137380703
NCU10239	59.30145333922019	76.16945870771403	64.01208456868119	66.49433220520514
NCU02783	95.87068289840597	103.16622888260001	115.43162791073657	104.82284656391418
NCU02782	7.906860445229358	7.713362907110281	11.543162791073657	9.054462047804433
NCU02781	1163.2968430043693	1326.6984200229683	1279.1923129380716	1256.3958586551364
NCU02780	238.19417091253442	266.1110202953047	248.70268922585967	251.00262681123294
NCU02779	4.941787778268349	4.820851816943925	5.246892177760753	5.003177257657676
NCU02778	658.2461320653441	727.9486243585328	797.5276110196344	727.9074558145038
NCU02777	101.80082823232799	118.59295469682057	105.98722199076721	108.7936683066386
NCU02776	129.47483979063074	123.4138065137645	54.567678648711826	102.48544165103569
NCU02775	458.59790582330277	493.655226055058	497.40537845171934	483.21950344336005
NCU02774	2.9650726669610092	5.785022180332711	5.246892177760753	4.665662341684825
NCU02773	254.00789180299313	269.00353138547104	254.99895983917258	259.3367943425456
NCU02772	133.42827001324542	255.50514629802805	257.09771671027687	215.3437110071835
NCU02771	1401.4910139169037	1832.8878608020805	1882.5849133805582	1705.6545960331807
NCU02770	694.8153616245298	842.6848976017982	681.0466046733458	739.5156212998913
NCU02769	0.0	1.9283407267775703	2.098756871104301	1.342365865960624
NCU16491	38.54594467049312	46.28017744266169	52.46892177760753	45.765014630254115
NCU16492	9.883575556536698	6.749192543721496	2.098756871104301	6.243841657120831
NCU02767	1693.0564928347364	1613.0570179494375	1478.57421569298	1594.895908825718
NCU02765	2152.642756213693	3081.4884813905574	2557.335247440591	2597.155495014947
NCU02764	123.54469445670873	189.94156158759066	209.8756871104301	174.4539810515765
NCU11053	382.4943740379702	436.76917461511965	420.8007526564124	413.35476710316743
NCU09269	5587.185262110195	7556.203137877909	6389.665294077045	6511.017898021716
NCU09268	5.9301453339220185	16.390896177609346	16.790054968834408	13.037032160121925
NCU09267	139.35841534716744	104.1303992459888	175.24619873720914	139.57833777678846
NCU09266	782.7791840777065	967.0628744789515	1000.0576490811994	916.6332358792857
NCU09265	3226.987419209232	3618.5313737981105	3001.222325679151	3282.2470395621644
NCU09264	237.20581335688075	286.3585979264692	301.1716110034672	274.91200742893903
NCU09263	4700.6285346888535	3614.6746923445553	3716.8984187257174	4010.7338819197084
NCU09262	81.04531956360093	148.4822359618729	135.36981818622743	121.6324579039004
NCU09261	18.778793557419725	15.426725814220562	19.93819027549086	18.04790321571038
NCU09260	15.813720890458717	28.925110901663555	28.333217759908067	24.35734985067678
NCU09259	206.566729131617	246.827613027529	197.2831458838043	216.89249601431675
NCU09258	283.6586184726032	390.48899717245797	272.83839324355915	315.6620029628735
NCU09257	162.09063912720185	205.36828740181124	203.57941649711722	190.34611434204342
NCU09256	12.848648223497706	19.2834072677757	28.333217759908067	20.155091083727157
NCU09255	122.55633690105505	110.87959178971029	97.59219450635	110.34270773237178
NCU09254	103.77754334363533	140.76887305476262	120.67852008849731	121.74164549563176
NCU09253	2310.77996511828	2284.119590868032	2260.3611501793325	2285.086902055215
NCU09252	843.0689949725803	833.0431939679104	767.0956363886221	814.4026084430376
NCU09251	437.84239715457574	509.08195186927856	355.739289652179	434.2212128920111
NCU09250	236.2174558012271	286.3585979264692	268.6408795013505	263.7389777430156
NCU09249	392.3779495945069	520.651996229944	389.3193995898479	434.1164484714329
NCU09248	1265.0976712366974	1474.2164856214524	1259.2541226625806	1332.8560931735767
NCU09247	91.91725267579129	136.9121916012075	105.98722199076721	111.60555542258867
NCU16494	0.0	0.0	0.0	0.0
NCU09245	332.0881386996331	404.95155262328973	257.09771671027687	331.3791360110666
NCU09244	773.8839660768234	826.2940014241889	700.9847949488366	767.0542541499495
NCU09243	1435.0951708091286	1496.3924039793944	1355.7969387333785	1429.0948378406338
NCU09242	0.9883575556536698	0.9641703633887851	0.0	0.6508426396808183
NCU09241	384.47108914927753	457.01675224628417	487.96097253175003	443.1496046424372
NCU11402	348.89021714574545	408.8082340768449	348.393640603314	368.69736394196815
NCU09240	460.5746209346101	556.326299675329	397.7144270742651	471.53844922806803
NCU09239	624.6419751731194	689.3818098229814	629.6270613312903	647.8836154424638
NCU10351	206.566729131617	233.329227940086	257.09771671027687	232.33122459399328
NCU10893	407.20331292931195	425.19913025445425	396.6650486387129	409.68916394082635
NCU09238	54.35966556095184	71.3486068907701	72.40711205309839	66.03846150160678
NCU09237	671.0947802888418	801.2255719760805	709.3798224332538	727.2333915660587
NCU09236	4.941787778268349	14.462555450831777	24.135704017699464	14.51334908226653
NCU09235	819.3484136368922	1066.3724219079963	1391.4758055421516	1092.3988803623467
NCU09233	135.40498512455275	181.2640283170916	150.06111628395752	155.57670990853396
NCU09232	2.9650726669610092	1.9283407267775703	4.197513742208602	3.030309045315727
NCU09231	5.9301453339220185	2.8925110901663555	4.197513742208602	4.340056722098992
NCU09230	237.20581335688075	306.60617555763366	256.04833827472476	266.6201090630797
NCU08594	101.80082823232799	122.44963615037571	80.80213953751559	101.68420130673975
NCU08595	184.82286290723624	197.65492449470096	208.82630867487796	197.1013653589384
NCU08597	559.4103764999771	735.661987265643	647.4664947356769	647.5129528337657
NCU08598	393.3663071501606	482.0851816943926	401.91194081647365	425.78780988700896
NCU08599	226.3338802446904	274.78855356580374	244.50517548365107	248.54253643138176
NCU08600	441.7958273771904	566.9321736726057	471.1709175629156	493.29963953757056
NCU08601	47.44116267137615	64.59941434704861	48.27140803539893	53.437328351274566
NCU08602	947.8348958718693	999.8446668341702	964.3787822724264	970.6861149928221
NCU08603	168.02078446112387	204.40411703842244	281.23342072797635	217.8861074091742
NCU08604	661.2112047323051	780.9779943449159	632.7751966379468	691.6547985717226
NCU08605	1816.601187291445	1980.4059264005646	1973.8808372735953	1923.629316988535
NCU08606	174.93928735069954	197.65492449470096	146.9129809773011	173.16906427423388
NCU08607	1054.5775118824656	1070.2291033615516	1031.539002147764	1052.1152057972604
NCU08608	9.883575556536698	15.426725814220562	13.641919662177957	12.984073677645071
NCU08609	296.50726669610094	400.1307008063458	272.83839324355915	323.1587869153353
NCU08610	530.7480073860207	669.1342321918169	778.6387991796958	659.5070129191778
NCU08611	197.67151113073396	213.08165030892152	181.54246935052205	197.4318769300592
NCU08612	0.0	0.0	0.0	0.0
NCU08613	0.0	0.0	0.0	0.0
NCU08614	0.0	0.9641703633887851	1.0493784355521505	0.671182932980312
NCU08615	0.0	0.0	0.0	0.0
NCU08616	366.6806531475115	373.13393063145986	336.85047781224034	358.8883538637372
NCU08617	11.860290667844037	12.534214724054207	15.740676533282258	13.378393975060169
NCU08618	243.13595869080277	291.1794497434131	302.2209894390194	278.8454659577451
NCU08619	1.9767151113073396	2.8925110901663555	0.0	1.6230754004912316
NCU08620	13826.133846039187	17901.751137039573	16673.57396248812	16133.819648522292
NCU08621	1528.9891385962271	1568.7051812335535	1553.0800846171828	1550.2581348156546
NCU08622	1.9767151113073396	11.570044360665422	5.246892177760753	6.264550549911171
NCU08623	0.0	0.0	1.0493784355521505	0.3497928118507168
NCU08624	30.639084225263762	40.49515526232898	33.580109937668816	34.90478314175385
NCU08625	2.9650726669610092	4.820851816943925	3.1481353066564517	3.6446865968537954
NCU16496	138.37005779151377	164.87313213948227	130.12292600846666	144.4553719798209
NCU08626	120.57962178974772	194.76241340453458	197.2831458838043	170.8750603593622
NCU08627	11489.65658447391	13557.199479609708	13519.142385218356	12855.332816433991
NCU08628	109.70768867755734	136.9121916012075	103.88846511966291	116.83611513280925
NCU08629	34.59251444787844	45.3160070792729	30.431974631012366	36.78016538605457
NCU08630	1.9767151113073396	2.8925110901663555	4.197513742208602	3.022246647894099
NCU08631	14.825363334805047	20.24757763116449	16.790054968834408	17.287665311601316
NCU08632	822.3134863038532	1053.8382071839421	862.5890740238677	912.9135891705545
NCU08633	200.63658379769498	222.72335394280935	252.9002029680683	225.42004690285754
NCU16497	145.28856068108945	141.73304341815142	104.93784355521505	130.65314921815198
NCU08634	7.906860445229358	19.2834072677757	20.98756871104301	16.05927880801602
NCU08635	0.0	3.8566814535551406	1.0493784355521505	1.6353532963690969
NCU08636	5.9301453339220185	16.390896177609346	11.543162791073657	11.288068100868339
NCU08637	281.6819033612959	453.160070792729	391.41815646095216	375.4200435383257
NCU08638	58.31309578356652	44.35183671588412	46.17265116429463	49.612527887915086
NCU08639	0.0	0.0	0.0	0.0
NCU08640	0.0	4.820851816943925	1.0493784355521505	1.956743417498692
NCU08641	515.9226440512157	468.5867966069496	480.61532348288495	488.37492138035003
NCU08642	308.36755736394497	443.51836715884116	345.24550529665754	365.7104766064812
NCU10027	2.9650726669610092	0.0	1.0493784355521505	1.3381503675043867
NCU10028	1294.7483979063074	1446.2555450831776	1390.4264271065995	1377.1434566986948
NCU10029	237.20581335688075	251.64846484447293	266.54212263024624	251.7988002772
NCU10030	27.674011558302755	45.3160070792729	34.629488373220966	35.873169003598875
NCU10031	43.48773244876147	30.853451628441125	44.07389429319032	39.47169279013097
NCU09634	0.9883575556536698	1.9283407267775703	6.296270613312903	3.0709896319147147
NCU09633	6.918502889575689	14.462555450831777	16.790054968834408	12.723704436413959
NCU09632	36.569229559185786	32.78179235521869	43.02451585763817	37.458512590680876
NCU09631	2.9650726669610092	5.785022180332711	6.296270613312903	5.015455153535541
NCU09630	0.9883575556536698	0.9641703633887851	1.0493784355521505	1.000635451531535
NCU09629	308.36755736394497	319.14039028168787	429.1957801408296	352.2345759288208
NCU09627	7.906860445229358	9.64170363388785	18.88881183993871	12.14579197301864
NCU16498	105.75425845494267	115.70044360665422	112.28349260408011	111.24606488855899
NCU09623	0.0	0.0	1.0493784355521505	0.3497928118507168
NCU09621	339.9949991448624	400.1307008063458	402.9613192520258	381.029006401078
NCU09620	5.9301453339220185	9.64170363388785	15.740676533282258	10.437508500364041
NCU09619	8.895218000883029	15.426725814220562	8.395027484417204	10.905657099840264
NCU09617	32.6157993365711	26.0325998114972	35.67886680877312	31.442421985613805
NCU09616	125.52140956801607	165.83730250287104	137.46857505733172	142.9424290427396
NCU09615	153.19542112631882	161.9806210493159	113.33287103963227	142.836304405089
NCU09613	1.9767151113073396	2.8925110901663555	1.0493784355521505	1.9728682123419485
NCU09612	5.9301453339220185	14.462555450831777	8.395027484417204	9.595909423057
NCU09611	134.4166275688991	144.62555450831778	175.24619873720914	151.42946027147534
NCU09610	1672.3009841660094	2206.0217914335403	2020.0534884378899	1966.125421345813
NCU09609	392.3779495945069	470.5151373337271	444.9364566741118	435.94318120078196
NCU09608	128.48648223497707	177.40734686353647	151.1104947195097	152.33477460600776
NCU09606	5.9301453339220185	10.605873997276637	6.296270613312903	7.610763314837186
NCU09605	0.0	0.9641703633887851	2.098756871104301	1.0209757448310286
NCU09604	1.9767151113073396	12.534214724054207	30.431974631012366	14.98096815545797
NCU09603	0.0	1.9283407267775703	1.0493784355521505	0.9925730541099069
NCU09602	10550.716906602926	12486.006205884767	10810.696643058254	11282.473251848649
NCU09600	617.7234722835436	839.7923865116319	914.0086173659231	790.5081587203662
NCU09599	255.98460691430049	259.3618277515832	250.80144609696399	255.3826269209492
NCU09598	1945.0876695264221	2402.7125455648525	2356.90396625013	2234.901393780468
NCU09597	0.0	0.9641703633887851	0.0	0.32139012112959503
NCU09596	40.52265978180046	44.35183671588412	62.96270613312903	49.27906754360455
NCU09595	204.59001402030964	206.33245776520002	157.40676533282257	189.4430790394441
NCU16500	22.732223780034406	64.59941434704861	58.76519239092043	48.69894350600115
NCU09594	171.97421468373855	202.47577631164486	165.8017928172398	180.08392793754106
NCU09593	0.0	0.0	1.0493784355521505	0.3497928118507168
NCU03582	0.0	0.0	1.0493784355521505	0.3497928118507168
NCU03581	0.0	0.0	0.0	0.0
NCU03580	1.9767151113073396	3.8566814535551406	2.098756871104301	2.64405114532226
NCU03579	226.3338802446904	221.75918357942058	224.56698520816022	224.2200163440904
NCU03578	625.6303327287729	652.7433360142076	619.1332769757688	632.502315239583
NCU03577	0.0	0.0	0.0	0.0
NCU03576	183.83450535158258	184.15653940725795	184.6906046571785	184.22721647200635
NCU03575	3738.956633037833	4956.799838181744	5808.309640781154	4834.688704000244
NCU03574	46.452805115722484	48.20851816943926	49.32078647095108	47.99403658537094
NCU03573	559.4103764999771	636.3524398365981	536.232380567149	577.3317323012415
NCU03572	666.1529925105734	805.0822534296356	752.4043382908919	741.2131947437005
NCU03571	1199.8660725635552	1305.4866720284151	1188.9457674805865	1231.432837357519
NCU03570	10.871933112190368	23.140088721330844	16.790054968834408	16.934025600785205
NCU03569	217.43866224380736	288.28693865324675	201.4806596260129	235.73542017435568
NCU03568	0.0	1.9283407267775703	1.0493784355521505	0.9925730541099069
NCU03567	699.7571494027982	1041.303992459888	971.7244313212914	904.2618577279924
NCU03566	1.9767151113073396	2.8925110901663555	1.0493784355521505	1.9728682123419485
NCU03565	13343.815358880196	16304.120844904357	16900.239704567386	15516.058636117314
NCU03564	94.8823253427523	143.66138414492897	134.32043975067526	124.28804974611883
NCU03563	358.77379270228215	525.4728480468879	402.9613192520258	429.0693200003986
NCU03562	14.825363334805047	12.534214724054207	18.88881183993871	15.41612996626599
NCU03561	758.0702451863648	787.7271868886374	671.6021987533763	739.1332102761262
NCU03560	191.74136579681195	191.86990231436823	146.9129809773011	176.8414163628271
NCU03559	5049.518751834599	5957.608675379303	6183.987120708824	5730.371515974242
NCU03558	2005.377480421296	2096.106370007219	1908.8193742693618	2003.4344082326259
NCU03557	348.89021714574545	516.7953147763889	442.8376998030075	436.17441057504726
NCU03556	296.50726669610094	321.0687310084654	306.41850318122795	307.9981669619314
NCU03555	242.1476011351491	274.78855356580374	209.8756871104301	242.27061393712765
NCU03554	871.7313640865367	920.7826970362898	826.9102072150946	873.141422779307
NCU10342	6.918502889575689	8.677533270499065	6.296270613312903	7.297435591129219
NCU03553	1.9767151113073396	1.9283407267775703	3.1481353066564517	2.351063714913787
NCU03552	9.883575556536698	8.677533270499065	19.93819027549086	12.833099700842206
NCU03551	154.18377868197248	185.12070977064676	198.33252431935645	179.21233759065856
NCU03550	450.6910453780734	531.2578702272206	528.8867315182839	503.611882374526
NCU03549	753.1284574080964	755.9095648968075	766.0462579530699	758.3614267526578
NCU03548	938.9396778709863	1139.649369525544	1197.3407949650039	1091.9766141205112
NCU03547	0.0	0.0	1.0493784355521505	0.3497928118507168
NCU03546	624.6419751731194	797.3688905225252	679.9972262377936	700.6693639778127
NCU03545	245.1126738021101	281.53774610952524	256.04833827472476	260.89958606212
NCU03544	164.06735423850918	192.83407267775704	162.65365751058334	173.1850281422832
NCU03543	649.3509140644611	747.2320316263085	630.6764397668425	675.7531284858707
NCU03542	162.09063912720185	179.33568759031402	176.29557717276128	172.57396796342573
NCU03541	0.0	0.0	1.0493784355521505	0.3497928118507168
NCU03540	0.0	0.0	0.0	0.0
NCU03539	1581.3720890458717	1519.5324927007252	1568.8207611504652	1556.5751142990205
NCU03538	270.8099702491055	397.2381897161795	389.3193995898479	352.4558531850443
